cell_id,centroid_lat,centroid_lon,grid_area_km2,d0_land,d1_feasible,d1_exclusion_reason,open_water_flag,protected_land_flag,regulatory_floodway_flag,mean_slope_deg,urban_context,developed_context,grand_region,sampling_stratum,dist_transmission_any_km,dist_transmission_100kv_km,dist_transmission_230kv_km,max_voltage_within_25km_kv,transmission_owner_count_25km,dist_major_road_km,dist_interstate_km,dist_surface_water_flowline_km,named_flowlines_within_25km,degree_institutions_50km,cip11_completions_50km,cip14_completions_50km,degree_institutions_100km,cip11_completions_100km,cip14_completions_100km,county_total_employment,county_total_establishments,county_total_employment_flag,information_sector_employment,information_sector_establishments,information_sector_employment_flag,professional_scientific_employment,professional_scientific_establishments,professional_scientific_employment_flag,county_geoid,county_name,county_assignment_method,grid_resolution_km,slope_excluded_frac,permanent_open_water_frac,protected_gap12_frac,regulatory_floodway_frac,military_land_frac,hard_exclusion_union_frac,available_area_km2,largest_available_component_km2,available_fraction,d1_status,d1_feasible_v2,d1_exclusion_reasons,d1_feasible_v1,domain_rule_version,slope_threshold_pct,minimum_available_component_km2,military_land_flag,flood_mapping_coverage_status,final_raw_score,final_score,rank_within_batch,score_p05,score_p95,score_iqr,grid_regime,regime_distance,novelty_flag,model_version,selected_specification,phase2_sha256,scored_at_utc,d1_eligibility,exclusion_context,engineering_check_status,d1_relative_percentile,statewide_rank,review_band
TN5K-4208,35.9954802181,-83.00407920559999,25,1,1,,0,1,0,2.8419254753,nonmetro,nonmetro_proxy,east,east|nonmetro,5.4781024048,18.5957946774,34.5233943757,161,1,4.3389783318,18.6016029502,0.3038648465,1533,5,45,0,38,851,1089,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.04155124653739612,0,0.008310249307479225,0,0,0.04155124653739612,21.625,21.625,0.9584487534626038,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.99851986485,25.4383967206,2855,20.4953313596,32.2933272603,6.25142336598,R2,1.38688478404,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,25.4383967206,2855,Lower empirical affinity
TN5K-4209,36.039712243,-82.9964455553,25,1,1,,0,0,0,1.1548362805,nonmetro,nonmetro_proxy,east,east|nonmetro,2.6086271061,16.9544599112,30.1247631069,161,1,0.333564114,20.7127175838,0.9951612775999999,1480,5,45,0,38,868,1090,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.88547220289,89.7289911182,362,86.827601913,91.7979959007,2.89797312685,R2,2.44975736779,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,89.7289911182,362,Priority 2
TN5K-4210,36.0839423683,-82.98880298810001,25,1,1,,0,0,0,1.6717633539,nonmetro,nonmetro_proxy,east,east|nonmetro,0.4764919583,12.9233417911,25.9317410266,161,1,2.7580666815,16.1767250268,0.1397140485,1448,5,45,0,39,907,1082,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.00554016620498615,0,0,0,0,0.00554016620498615,22.4375,22.4375,0.9944598337950139,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.6763598695,71.4415850604,1063,67.3161011159,76.7012070143,5.48280573901,R2,2.48156387196,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,71.4415850604,1063,Watchlist
TN5K-4211,36.1281706175,-82.9811514884,25,1,1,,0,0,0,0.9865387446,nonmetro,nonmetro_proxy,east,east|nonmetro,2.8599258871,9.775908236199999,22.0144850437,500,1,5.2850104595,11.8834973333,0.0611478048,1326,4,39,0,39,907,1082,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.75416967907,33.3864723298,2546,27.9059439763,38.3056251423,5.26645411068,R2,2.48237848515,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,33.3864723298,2546,Lower empirical affinity
TN5K-4212,36.1723970141,-82.9734910406,25,1,1,,0,0,1,0.9476764384,nonmetro,nonmetro_proxy,east,east|nonmetro,0.485183559,8.0003900063,18.1630270021,500,1,1.10685058,7.7344139695,0.2860246053,1196,4,39,0,38,910,1083,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.05642856883,86.9050330221,470,83.4399908905,89.8018674562,1.9813254384,R2,2.43353713916,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,86.9050330221,470,Priority 2
TN5K-4213,36.2166215818,-82.96582162910001,25,1,1,,0,1,0,1.2532987396,nonmetro,nonmetro_proxy,east,east|nonmetro,3.3689801161,4.1115626377,14.5246012999,500,1,2.657869173,3.7311764939,0.2937075097,1197,4,39,0,37,887,1030,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.01385041551246537,0,0,0,0,0.01385041551246537,22.25,22.25,0.9861495844875346,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.74195827383,68.9364609428,1163,64.0355272148,73.9945342747,5.21521293555,R2,2.36484899916,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,68.9364609428,1163,Watchlist
TN5K-4214,36.260844344,-82.9581432383,25,1,1,,0,1,0,1.5469299381,nonmetro,nonmetro_proxy,east,east|nonmetro,0.2936098496,0.2936098496,10.1782296019,500,1,0.2012893403,0.2012893403,0.015979392,1130,3,30,0,38,865,1030,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.09141274238227147,0,0.0221606648199446,0,0,0.1135734072022161,20,17.6875,0.8864265927977839,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-0.676941763479,98.9068549305,36,98.27601913,99.2268276019,0.489637895696,R2,3.43775196716,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,98.9068549305,36,Priority 1
TN5K-4215,36.3050653245,-82.9504558525,25,1,1,,0,0,0,2.2495507929,nonmetro,nonmetro_proxy,east,east|nonmetro,2.2373156785,2.264554742,5.8254547345,500,1,0.4193344943,4.1998297028,0.1285649649,1005,3,30,0,37,865,1030,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.1994459833795014,0,0,0,0,0.1994459833795014,18.0625,17.625,0.8005540166204986,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.02108522396,87.5654748349,444,84.2336597586,89.9089045775,2.04395354133,R2,2.62547735215,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,87.5654748349,444,Priority 2
TN5K-4216,36.3492845469,-82.942759456,25,1,1,,1,0,0,2.6289706892,nonmetro,nonmetro_proxy,east,east|nonmetro,0.3627452211,0.3807050537,1.7464895416,500,1,1.4291290676,7.9338309648,0.5352730194999999,995,3,30,0,34,795,1030,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.2520775623268698,0.002770083102493075,0,0,0,0.2548476454293629,16.8125,12.3125,0.7451523545706371,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.27745408366,82.2591664769,645,78.7041676156,85.9166476885,2.23753131405,R2,2.4254282923,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,82.2591664769,645,Priority 2
TN5K-4217,36.3935020349,-82.9350540331,25,1,1,,1,0,0,2.4209778243,nonmetro,nonmetro_proxy,east,east|nonmetro,0.7845157897,1.8161569066,2.389211871,500,1,1.4239404241,11.5780847641,0.4565723927,1041,5,86,0,32,765,65,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.03878116343490304,0.08864265927977839,0,0,0,0.1274238227146814,19.6875,19.5625,0.8725761772853186,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.7758191134,68.0482805739,1195,62.8843088135,76.9198360282,3.4843999089,R2,1.72020385543,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,68.0482805739,1195,Watchlist
TN5K-4218,36.4377178122,-82.92733956790001,25,1,1,,1,0,0,2.5331082675,nonmetro,nonmetro_proxy,east,east|nonmetro,0.6728764082000001,4.6125965226,4.6282063061,500,1,2.3057841378,15.2059685348,0.0272154189,1047,6,100,2,32,671,55,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.08033240997229917,0.03047091412742382,0,0,0,0.110803324099723,20.0625,18.3125,0.889196675900277,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.48316262929,43.2475518105,2157,35.5909815532,52.4094739239,5.1355044409,R2,1.33042839637,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,43.2475518105,2157,Lower empirical affinity
TN5K-4219,36.4819319026,-82.91961604460001,25,1,1,,0,0,0,2.0584966838,nonmetro,nonmetro_proxy,east,east|nonmetro,2.92412001,6.2674904635,6.2674904635,500,2,1.8636941633,19.0907873959,0.8250606196,974,6,100,2,26,642,30,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.02770083102493075,0,0,0,0,0.02770083102493075,21.9375,21.9375,0.9722991689750693,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.98036144446,61.8082441357,1436,56.4438624459,71.5884764291,5.34616260533,R2,2.40159255435,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,61.8082441357,1436,Watchlist
TN5K-4220,36.5261443298,-82.9118834474,25,1,1,,0,0,0,3.6953812705,nonmetro,nonmetro_proxy,east,east|nonmetro,3.3759072997,3.3759072997,3.3759072997,500,2,6.3333140241,23.3831581091,0.2409014797,945,6,161,2,26,642,30,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.2354570637119114,0,0,0,0,0.2354570637119114,17.25,16.6875,0.7645429362880887,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.20719776119,18.7656570257,3121,12.3525392849,28.4354361193,5.38601685265,R2,2.20625447543,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,18.7656570257,3121,Lower empirical affinity
TN5K-4221,36.5703551178,-82.90414176030001,25,1,1,,0,0,0,6.0467651172,nonmetro,nonmetro_proxy,east,east|nonmetro,0.2947823526,0.2947823526,0.2947823526,500,3,8.249660560900001,27.864599508,0.7575518838999999,874,4,132,2,27,642,31,453,55,G,0,0,NO_PUBLISHED_ROW,6,4,J,47067,Hancock County,point_in_county,5,0.4692982456140351,0,0,0,0,0.4692982456140351,7.5625,4.3125,0.5307017543859649,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.27564286557,16.6704623093,3209,10.4201776361,25.8767934411,6.42222728308,R2,5.62679543227,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,16.6704623093,3209,Lower empirical affinity
TN5K-4222,36.5988008464,-82.8966842398,7.309445682,1,1,,0,0,0,4.4325926916,nonmetro,nonmetro_proxy,east,east|nonmetro,2.4652472767,2.4652472767,2.4652472767,500,3,8.5031011203,28.4188483289,0.1048912526,826,4,132,2,27,642,31,453,55,G,0,0,NO_PUBLISHED_ROW,6,4,J,47067,Hancock County,nearest_county_boundary,5,0.5255474452554745,0,0,0,0,0.5255474452554745,4.0625,2.3125,0.4744525547445255,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.09403413898,2.73286267365,3773,1.38237303575,5.6308358005,1.26394898656,R2,5.24413832008,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,2.73286267365,3773,Lower empirical affinity
TN5K-4223,35.7832144034,-82.998817632,5.1373756456,1,1,,0,1,0,7.1042259004,nonmetro,nonmetro_proxy,east,east|nonmetro,7.5999404861,7.5999404861,36.9199461723,161,2,8.991070313,8.991070313,0.1275959062,1353,8,184,35,36,861,1095,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.5616438356164384,0,0.7534246575342466,0,0,0.8424657534246576,1.4375,0.75,0.1575342465753424,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.37191387126,13.8920519244,3327,11.9027556365,21.8947847871,5.44864495559,R2,2.46046218067,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,13.8920519244,3327,Lower empirical affinity
TN5K-4224,35.8148064574,-82.9824579049,21.2393361585,1,1,,0,1,0,8.2128903204,nonmetro,nonmetro_proxy,east,east|nonmetro,10.9644532523,10.9644532523,36.662276489,161,2,11.2914083086,11.2914083086,0.2544975903,1379,8,184,35,36,861,1095,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.7450424929178471,0,0.9206798866855525,0,0,0.9320113314447592,1.5,1.5,0.06798866855524077,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.73303166044,6.80938282851,3614,4.75176497381,11.4461398315,2.89797312685,R2,2.53003796572,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,6.80938282851,3614,Lower empirical affinity
TN5K-4225,35.856682732,-82.9715856624,25,1,1,,0,1,0,8.806694653299999,nonmetro,nonmetro_proxy,east,east|nonmetro,13.0438676877,14.6419827686,36.7982458449,161,2,7.0920965271,14.5204990636,0.2191012599,1425,10,213,35,35,857,1095,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.6715867158671587,0,0.4944649446494465,0,0,0.7749077490774908,3.8125,3.8125,0.2250922509225092,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.70060088368,7.35595536324,3592,4.93053974038,12.076975632,3.27943520838,R2,2.63459121431,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,7.35595536324,3592,Lower empirical affinity
TN5K-4226,35.9009172541,-82.9639470361,25,1,1,,0,1,0,4.259168413,nonmetro,nonmetro_proxy,east,east|nonmetro,14.656511377,18.5800226802,37.7731464658,161,2,2.1301126522,18.4259208694,0.0196616403,1451,8,74,29,36,858,1095,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.4754098360655737,0,0.340983606557377,0,0,0.580327868852459,8,7.25,0.419672131147541,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.23288630607,18.1507629242,3147,13.0653609656,25.4611705762,7.6121612389,R2,2.68852131141,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,18.1507629242,3147,Lower empirical affinity
TN5K-4227,35.9451497991,-82.9562995038,25,1,1,,0,1,0,6.9849114617,nonmetro,nonmetro_proxy,east,east|nonmetro,12.3534629089,22.9092823941,39.3217062722,161,2,0.4387878811,21.6460470832,0.1864616741,1481,5,50,4,36,858,1095,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.6204986149584487,0,0.8282548476454293,0,0,0.9113573407202216,2,0.9375,0.08864265927977844,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.24327590669,52.243224778,1816,44.9123206559,58.6677294466,9.96925529492,R2,2.36190974532,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,52.243224778,1816,Watchlist
TN5K-4228,35.9893803904,-82.94864305,25,1,1,,0,1,0,4.3004682329,nonmetro,nonmetro_proxy,east,east|nonmetro,9.612518444299999,19.8733813348,36.9731353618,161,1,3.4655193993,23.1904881075,0.1532425123,1436,4,36,0,39,889,1098,5871,474,G,40,6,H,86,29,H,47029,Cocke County,point_in_county,5,0.3518005540166205,0,0.2908587257617729,0,0,0.3988919667590028,13.5625,13.4375,0.6011080332409973,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.24867151385,17.513094967,3173,13.1541790025,24.4579822364,6.39945342747,R2,1.81094505775,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,17.513094967,3173,Lower empirical affinity
TN5K-4229,36.0336090514,-82.9409776591,25,1,1,,0,1,0,1.4493710928,nonmetro,nonmetro_proxy,east,east|nonmetro,6.5328312574,15.0145340514,32.9057919891,161,1,4.2614554288,22.9666064534,0.3823797758,1453,4,36,0,39,889,1098,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0.002770083102493075,0,0,0.002770083102493075,22.5,22.5,0.997229916897507,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.66654363842,36.5975859713,2419,32.2864951036,45.2630380323,7.50398542473,R2,2.57972102098,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,36.5975859713,2419,Lower empirical affinity
TN5K-4230,36.0778358056,-82.9333033156,25,1,1,,0,0,0,1.223803805,nonmetro,nonmetro_proxy,east,east|nonmetro,4.0685325609,10.2595399237,29.062218806,161,1,1.1671891985,18.7386594915,0.3532034204,1377,4,36,0,40,950,1098,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.64916790617,72.2386700068,1033,68.3409246185,77.6827601913,6.04076520155,R2,2.42835106262,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,72.2386700068,1033,Watchlist
TN5K-4231,36.1220606765,-82.925620004,25,1,1,,0,0,0,1.1014332904,nonmetro,nonmetro_proxy,east,east|nonmetro,1.2858616569,5.8660836542,24.4656346481,500,1,1.9247231904,14.702098444,0.1261144599,1278,4,36,0,38,910,1083,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.78675018183,67.7522204509,1207,63.5071737645,72.699840583,3.25096788886,R2,2.45133934508,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,67.7522204509,1207,Watchlist
TN5K-4232,36.1662836875,-82.9179277085,25,1,1,,0,0,0,0.8946426809,nonmetro,nonmetro_proxy,east,east|nonmetro,1.5042510474,3.5445365897,19.5237469676,500,1,1.6186255763,10.6985284057,0.0176091592,1189,3,30,0,38,910,1083,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.6243939169,72.9902072421,1005,67.4356638579,77.5575039854,3.45593258939,R2,2.57597947573,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,72.9902072421,1005,Watchlist
TN5K-4233,36.2105048623,-82.9102264135,25,1,1,,0,0,0,1.0665074339,nonmetro,nonmetro_proxy,east,east|nonmetro,1.5198631187,1.5198631187,14.5984612124,500,1,2.5467535106,6.696533652,0.0326298072,1141,4,172,4,37,896,1030,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.81343494989,66.9095877932,1241,62.2295604646,70.0740150307,3.27374174448,R2,2.55654178607,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,66.9095877932,1241,Watchlist
TN5K-4234,36.2547242243,-82.9025161034,25,1,1,,0,0,0,1.0524157567,nonmetro,nonmetro_proxy,east,east|nonmetro,0.3987350503,0.3987350503,9.7132627856,500,1,0.5296734073,2.7070287793,0.1188877348,1090,6,172,4,35,795,1030,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0,0,0,0,0,0,22.5625,22.5625,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.5140436607,94.1698929629,204,92.8729218857,95.3803233887,1.45183329538,R1,2.88786819821,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,94.1698929629,204,Priority 1
TN5K-4235,36.2989417972,-82.8947967623,25,1,1,,0,0,0,0.6676059613999999,nonmetro,nonmetro_proxy,east,east|nonmetro,2.5019727823,2.5019727823,4.8837912003,500,1,0.8861369838000001,0.8861369838000001,0.6068431591,1015,7,228,4,35,580,65,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.03047091412742382,0,0,0,0,0.03047091412742382,21.875,21.625,0.9695290858725761,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.90828529454,89.2279662947,380,87.5085401959,93.0619448873,2.65884764291,R1,2.73927215539,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,89.2279662947,380,Priority 2
TN5K-4236,36.3431576047,-82.8870683745,25,1,1,,0,0,0,3.8644831512,nonmetro,nonmetro_proxy,east,east|nonmetro,0.0550800674,0.1467279597,0.1467279597,500,1,3.970061986,4.531134103,0.1669582549,964,7,228,4,34,580,65,23957,1257,G,198,17,J,323,74,G,47059,Greene County,point_in_county,5,0.4709141274238227,0,0,0,0,0.4709141274238227,11.9375,5,0.5290858725761773,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.01923352145,60.5101343657,1490,55.269870189,68.432020041,8.91596447279,R1,3.022862987,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,60.5101343657,1490,Watchlist
TN5K-4237,36.3873716704,-82.8793309242,25,1,1,,0,0,0,4.506604539,nonmetro,nonmetro_proxy,east,east|nonmetro,2.150868356,2.150868356,2.1674674133,500,1,1.1578078524,8.162517860399999,0.0406072091,992,7,228,4,34,791,65,9986,638,G,73,7,H,118,34,G,47073,Hawkins County,point_in_county,5,0.3379501385041551,0,0,0,0,0.3379501385041551,14.9375,12.25,0.6620498614958449,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.37588975716,47.1418811205,2011,40.825552266,55.5613755409,3.60965611478,R2,1.73855907409,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,47.1418811205,2011,Lower empirical affinity
